5.000000000000000E+009	7.729790806770325E-001	4.563232605020347E-001	
5.001750000000000E+009	7.768548130989075E-001	4.527015533159193E-001	
5.003500000000000E+009	7.786303758621216E-001	4.460191215254625E-001	
5.005250000000000E+009	7.808157205581665E-001	4.420786092168133E-001	
5.007000000000000E+009	7.841320633888245E-001	4.359607966799910E-001	
5.008750000000000E+009	7.874436378479004E-001	4.306740378195962E-001	
5.010500000000000E+009	7.904764413833618E-001	4.258735634974505E-001	
5.012250000000000E+009	7.923055291175842E-001	4.201048737878139E-001	
5.014000000000000E+009	7.951236367225647E-001	4.151296012237296E-001	
5.015750000000000E+009	7.977583408355713E-001	4.087274581740967E-001	
5.017500000000000E+009	8.012196421623230E-001	4.033337307276014E-001	
5.019250000000000E+009	8.037811517715454E-001	3.979738999128219E-001	
5.021000000000000E+009	8.061385750770569E-001	3.930938483142147E-001	
5.022750000000000E+009	8.093714714050293E-001	3.868640812577202E-001	
5.024500000000000E+009	8.107288479804993E-001	3.816043367293149E-001	
5.026250000000000E+009	8.150063157081604E-001	3.761496433896733E-001	
5.028000000000000E+009	8.161507844924927E-001	3.699383324811029E-001	
5.029750000000000E+009	8.189938664436340E-001	3.652557193666843E-001	
5.031500000000000E+009	8.213922381401062E-001	3.594021086648854E-001	
5.033250000000000E+009	8.250278830528259E-001	3.554429423386858E-001	
5.035000000000000E+009	8.273724913597107E-001	3.494053814365311E-001	
5.036750000000000E+009	8.288900256156921E-001	3.436745522771499E-001	
5.038500000000000E+009	8.321625590324402E-001	3.391899386139275E-001	
5.040250000000000E+009	8.333081603050232E-001	3.325110023386860E-001	
5.042000000000000E+009	8.352524042129517E-001	3.285515018124988E-001	
5.043750000000000E+009	8.365527391433716E-001	3.224288724222785E-001	
5.045500000000000E+009	8.397212028503418E-001	3.165064225525254E-001	
5.047250000000000E+009	8.417775034904480E-001	3.110355142936210E-001	
5.049000000000000E+009	8.431025743484497E-001	3.047437107192954E-001	
5.050750000000000E+009	8.454523086547852E-001	2.988247225224264E-001	
5.052500000000000E+009	8.472651839256287E-001	2.929000268169111E-001	
5.054250000000000E+009	8.491888046264648E-001	2.871583908315308E-001	
5.056000000000000E+009	8.510385751724243E-001	2.807262514809401E-001	
5.057750000000000E+009	8.527089953422546E-001	2.747611208130786E-001	
5.059500000000000E+009	8.549935221672058E-001	2.685074686266282E-001	
5.061250000000000E+009	8.571060895919800E-001	2.622312005418191E-001	
5.063000000000000E+009	8.586574792861939E-001	2.577681244769199E-001	
5.064750000000000E+009	8.601135611534119E-001	2.522310281541740E-001	
5.066500000000000E+009	8.634019494056702E-001	2.466201851996212E-001	
5.068250000000000E+009	8.639168739318848E-001	2.386848540493012E-001	
5.070000000000000E+009	8.669188618659973E-001	2.328479471778394E-001	
5.071750000000000E+009	8.670223355293274E-001	2.273329306505326E-001	
5.073500000000000E+009	8.695774078369141E-001	2.206929545066756E-001	
5.075250000000000E+009	8.704108595848084E-001	2.175784912375307E-001	
5.077000000000000E+009	8.721774816513062E-001	2.107124756530679E-001	
5.078750000000000E+009	8.741935491561890E-001	2.051149771728648E-001	
5.080500000000000E+009	8.764007687568665E-001	1.990830385321453E-001	
5.082250000000000E+009	8.767513632774353E-001	1.947044524392023E-001	
5.084000000000000E+009	8.779953122138977E-001	1.882422679631719E-001	
5.085750000000000E+009	8.787573575973511E-001	1.827650080517947E-001	
5.087500000000000E+009	8.797915577888489E-001	1.763835993549406E-001	
5.089250000000000E+009	8.803620934486389E-001	1.697674578489601E-001	
5.091000000000000E+009	8.813801407814026E-001	1.640742239174367E-001	
5.092750000000000E+009	8.830413222312927E-001	1.577764460363538E-001	
5.094500000000000E+009	8.840857148170471E-001	1.523941510553938E-001	
5.096250000000000E+009	8.843097090721130E-001	1.465360132433499E-001	
5.098000000000000E+009	8.857269287109375E-001	1.392361597851134E-001	
5.099750000000000E+009	8.868594765663147E-001	1.340077491892500E-001	
5.101500000000000E+009	8.879128694534302E-001	1.273178403527351E-001	
5.103250000000000E+009	8.878999352455139E-001	1.208054167182049E-001	
5.105000000000000E+009	8.892391324043274E-001	1.135111129911609E-001	
5.106750000000000E+009	8.900702595710754E-001	1.067560810598435E-001	
5.108500000000000E+009	8.918572664260864E-001	1.022217493058669E-001	
5.110250000000000E+009	8.923107981681824E-001	9.585124748487509E-002	
5.112000000000000E+009	8.938033580780029E-001	8.776927776568941E-002	
5.113750000000000E+009	8.934903740882874E-001	8.360240972227705E-002	
5.115500000000000E+009	8.938184976577759E-001	7.883890157786401E-002	
5.117250000000000E+009	8.941774964332581E-001	7.190209698547952E-002	
5.119000000000000E+009	8.944923281669617E-001	6.485544449561943E-002	
5.120750000000000E+009	8.965747952461243E-001	5.898394443206964E-002	
5.122500000000000E+009	8.966954350471497E-001	5.394339763271853E-002	
5.124250000000000E+009	8.964627385139465E-001	4.759953186091188E-002	
5.126000000000000E+009	8.965476155281067E-001	4.208526654415976E-002	
5.127750000000000E+009	8.979713320732117E-001	3.615810869308175E-002	
5.129500000000000E+009	8.974620103836060E-001	2.944466344159086E-002	
5.131250000000000E+009	8.975262641906738E-001	2.352249564300099E-002	
5.133000000000000E+009	8.975756168365479E-001	1.767036366282752E-002	
5.134750000000000E+009	8.977231979370117E-001	1.194042619360620E-002	
5.136500000000000E+009	8.975897431373596E-001	5.796237416918138E-003	
5.138250000000000E+009	8.978756070137024E-001	1.492214073446033E-004	
5.140000000000000E+009	8.972004055976868E-001	-6.477613643562493E-003	
5.141750000000000E+009	8.977152705192566E-001	-1.180830440870256E-002	
5.143500000000000E+009	8.978694081306458E-001	-1.889791760276129E-002	
5.145250000000000E+009	8.975350260734558E-001	-2.526301131527673E-002	
5.147000000000000E+009	8.977649211883545E-001	-2.900909016016265E-002	
5.148750000000000E+009	8.969460129737854E-001	-3.627073828820412E-002	
5.150500000000000E+009	8.968896269798279E-001	-4.347807785130149E-002	
5.152250000000000E+009	8.977108597755432E-001	-4.858153745982864E-002	
5.154000000000000E+009	8.966261148452759E-001	-5.482081362923659E-002	
5.155750000000000E+009	8.961731791496277E-001	-6.075357852459808E-002	
5.157500000000000E+009	8.961333632469177E-001	-6.655022258934450E-002	
5.159250000000000E+009	8.952478170394898E-001	-7.257551769923354E-002	
5.161000000000000E+009	8.945166468620300E-001	-7.838109485931469E-002	
5.162750000000000E+009	8.940603137016296E-001	-8.462373989356202E-002	
5.164500000000000E+009	8.933409452438355E-001	-9.058937214863147E-002	
5.166250000000000E+009	8.929256200790405E-001	-9.716506162297037E-002	
5.168000000000000E+009	8.917859792709351E-001	-1.032323801129178E-001	
5.169750000000000E+009	8.909045457839966E-001	-1.088814059880102E-001	
5.171500000000000E+009	8.899273872375488E-001	-1.157444508912877E-001	
5.173250000000000E+009	8.893858194351196E-001	-1.216273330897361E-001	
5.175000000000000E+009	8.887886404991150E-001	-1.278076603138927E-001	
5.176750000000000E+009	8.874468207359314E-001	-1.332665500446351E-001	
5.178500000000000E+009	8.867588043212891E-001	-1.396473101875896E-001	
5.180250000000000E+009	8.858892321586609E-001	-1.469002842771997E-001	
5.182000000000000E+009	8.849168419837952E-001	-1.530460002712340E-001	
5.183750000000000E+009	8.838607072830200E-001	-1.583810950740321E-001	
5.185500000000000E+009	8.832986354827881E-001	-1.645197543914955E-001	
5.187250000000000E+009	8.822774291038513E-001	-1.695404520405987E-001	
5.189000000000000E+009	8.813642263412476E-001	-1.753386559614772E-001	
5.190750000000000E+009	8.807182312011719E-001	-1.826597439492387E-001	
5.192500000000000E+009	8.793020248413086E-001	-1.874643971099665E-001	
5.194250000000000E+009	8.779018521308899E-001	-1.920241588592093E-001	
5.196000000000000E+009	8.772326111793518E-001	-1.986741752896055E-001	
5.197750000000000E+009	8.756188154220581E-001	-2.042249330533944E-001	
5.199500000000000E+009	8.742076158523560E-001	-2.101395381554821E-001	
5.201250000000000E+009	8.723598718643189E-001	-2.154187617373228E-001	
5.203000000000000E+009	8.710406422615051E-001	-2.219802838129227E-001	
5.204750000000000E+009	8.689365386962891E-001	-2.273205758542478E-001	
5.206500000000000E+009	8.672359585762024E-001	-2.327098322070654E-001	
5.208250000000000E+009	8.654280900955200E-001	-2.393571611024715E-001	
5.210000000000000E+009	8.642546534538269E-001	-2.454769173677201E-001	
5.211750000000000E+009	8.618716001510620E-001	-2.516631975443495E-001	
5.213500000000000E+009	8.599482178688049E-001	-2.574646515309405E-001	
5.215250000000000E+009	8.585654497146606E-001	-2.631627060764503E-001	
5.217000000000000E+009	8.563349843025208E-001	-2.701217199057679E-001	
5.218750000000000E+009	8.544932007789612E-001	-2.749354218788259E-001	
5.220500000000000E+009	8.525870442390442E-001	-2.811531957792443E-001	
5.222250000000000E+009	8.523531556129456E-001	-2.869979104645013E-001	
5.224000000000000E+009	8.485442399978638E-001	-2.926329012803980E-001	
5.225750000000000E+009	8.465841412544251E-001	-2.990473286608977E-001	
5.227500000000000E+009	8.454257845878601E-001	-3.053520806120455E-001	
5.229250000000000E+009	8.439043164253235E-001	-3.105688892051338E-001	
5.231000000000000E+009	8.420184254646301E-001	-3.151394573719563E-001	
5.232750000000000E+009	8.397870659828186E-001	-3.215136884159979E-001	
5.234500000000000E+009	8.372184634208679E-001	-3.267700667303621E-001	
5.236250000000000E+009	8.352177143096924E-001	-3.330515048178621E-001	
5.238000000000000E+009	8.335720896720886E-001	-3.384867316479809E-001	
