4.000000000000000E+009	3.966823816299439E-001	-8.101721145320668E-001	-1.560111834002042E-005	6.607960676774383E-005
4.009600000000000E+009	3.705174028873444E-001	-8.254651603861221E-001	-2.812691613704006E-005	-1.033751232171198E-006
4.019200000000000E+009	3.464855551719666E-001	-8.339063884026676E-001	-2.828233228034501E-005	-4.387063381727785E-005
4.028800000000000E+009	3.224822878837585E-001	-8.384183217394107E-001	5.330962533980995E-005	-6.334601494017988E-005
4.038400000000000E+009	2.857376933097839E-001	-8.536505333914157E-001	2.784835646624293E-005	-4.186058140476234E-005
4.048000000000000E+009	2.605449259281158E-001	-8.662385033519571E-001	-8.573104922579757E-005	2.279691216244828E-005
4.057600000000000E+009	2.422435432672501E-001	-8.715529449236249E-001	-5.647233390913874E-005	2.635435339470860E-005
4.067200000000000E+009	2.180796712636948E-001	-8.739863597454337E-001	3.739215201727851E-005	1.027776961564086E-004
4.076800000000000E+009	1.813311129808426E-001	-8.819941667695671E-001	1.204180776815603E-004	7.973378524184227E-005
4.086400000000000E+009	1.561664193868637E-001	-8.912118073403356E-001	-7.406015300559159E-006	3.712538818945177E-005
4.096000000000000E+009	1.349487900733948E-001	-8.922908609173923E-001	-7.881211148135169E-005	1.579333547852002E-005
4.105600000000000E+009	1.042205840349197E-001	-8.924941320124986E-001	1.029198874789313E-005	-6.252524599403841E-006
4.115200000000000E+009	6.958885490894318E-002	-8.993738416454730E-001	-3.868473644388538E-005	-5.856078496435657E-005
4.124800000000000E+009	4.689887911081314E-002	-9.059900346407710E-001	-9.339822487829192E-005	3.727890089066932E-006
4.134400000000000E+009	2.864404581487179E-002	-9.055003937947085E-001	-4.045477575591571E-005	-6.989013490965590E-005
4.144000000000000E+009	-2.420739270746708E-003	-8.997421666068172E-001	1.741978323334383E-005	-5.095641972729936E-005
4.153600000000000E+009	-4.088291898369789E-002	-9.017741748698458E-001	6.766001374779740E-005	2.961177779070567E-005
4.163200000000000E+009	-6.375654041767120E-002	-9.072157007654134E-001	-2.225409074415489E-005	-5.852315553056542E-006
4.172800000000000E+009	-8.180128782987595E-002	-8.984595525800478E-001	1.221833216432662E-004	-8.955859084380791E-005
4.182400000000000E+009	-1.122590005397797E-001	-8.905653844402840E-001	5.709118522832701E-006	1.261814613826573E-004
4.192000000000000E+009	-1.515496820211411E-001	-8.897596580406293E-001	-1.763578354501913E-005	5.092217543278821E-005
4.201600000000000E+009	-1.750830709934235E-001	-8.936941345343337E-001	9.084124160370238E-005	4.949360300088301E-005
4.211200000000000E+009	-1.894164085388184E-001	-8.842367840186347E-001	1.147708520325924E-004	1.141119573730975E-004
4.220800000000000E+009	-2.191566973924637E-001	-8.719364054114277E-001	-7.480309882232128E-005	1.338932179351104E-005
4.230400000000000E+009	-2.550564110279083E-001	-8.677125514696609E-001	-1.012733135823249E-004	-3.981920963269658E-005
4.240000000000000E+009	-2.772140204906464E-001	-8.671470335813756E-001	-6.669156301367003E-005	3.516223659971729E-005
4.249600000000000E+009	-2.962084710597992E-001	-8.526332792004304E-001	-9.044170708328691E-005	-7.116009510355070E-005
4.259200000000000E+009	-3.266610801219940E-001	-8.325863026241698E-001	4.963847030123929E-005	-2.016164580709301E-005
4.268800000000000E+009	-3.642676472663879E-001	-8.266605526617369E-001	7.441777837766136E-005	7.617177288921084E-006
4.278400000000000E+009	-3.835964202880859E-001	-8.277991353905463E-001	-6.785763801034919E-005	2.226089272880927E-004
4.288000000000000E+009	-3.973770439624786E-001	-8.122674461572017E-001	-3.989857979889909E-005	-3.705856943270192E-005
4.297600000000000E+009	-4.226992726325989E-001	-7.878540910564970E-001	-1.379978202128115E-004	-3.037831083929632E-005
4.307200000000000E+009	-4.651155173778534E-001	-7.695089334026370E-001	-1.019152109709983E-005	-2.978006887133233E-005
4.316800000000000E+009	-4.900970160961151E-001	-7.692819459655517E-001	1.302424539025028E-005	-1.727893322822638E-005
4.326400000000000E+009	-5.169257521629334E-001	-7.574258918420610E-001	7.328766301080184E-005	-2.592062082840130E-005
4.336000000000000E+009	-5.265148878097534E-001	-7.303512788871422E-001	1.046190405449937E-004	-4.880724009126425E-005
4.345600000000000E+009	-5.556496381759644E-001	-7.111287053456056E-001	-4.836273508677034E-005	-6.575421139132232E-005
4.355200000000000E+009	-5.790119171142578E-001	-7.036921996090292E-001	-4.377032488857685E-005	-2.727546416281257E-005
4.364800000000000E+009	-5.931842923164368E-001	-6.845012807411274E-001	-5.873091700921815E-005	8.863881703291554E-006
4.374400000000000E+009	-6.153644919395447E-001	-6.508377173837726E-001	-9.552310546155407E-006	3.061297320527956E-005
4.384000000000000E+009	-6.426122188568115E-001	-6.322006298181405E-001	-1.826753328992289E-004	1.575376518303528E-004
4.393600000000000E+009	-6.633486151695252E-001	-6.270351827376826E-001	7.816728258928218E-006	-9.584302461007610E-006
4.403200000000000E+009	-6.707441210746765E-001	-6.046983808464731E-001	2.677720298105237E-006	7.161516259657219E-005
4.412800000000000E+009	-6.868917942047119E-001	-5.696022401161280E-001	9.281136257236747E-006	3.864174141199328E-005
4.422400000000000E+009	-7.169020771980286E-001	-5.441061035503472E-001	9.625325217760141E-005	5.044627323513851E-005
4.432000000000000E+009	-7.378528118133545E-001	-5.357093394757715E-001	3.666458058255806E-005	5.128502743900754E-005
4.441600000000000E+009	-7.415347695350647E-001	-5.125615779585925E-001	-3.158162779499241E-005	2.060176120721735E-005
4.451200000000000E+009	-7.536665201187134E-001	-4.750449616889694E-001	-2.011994423805053E-006	-2.840448905772064E-005
4.460800000000000E+009	-7.806309461593628E-001	-4.471517522344869E-001	-8.843983705209672E-005	-6.994743557697802E-007
4.470400000000000E+009	-7.996929883956909E-001	-4.340620950106329E-001	-2.801796847349816E-005	-5.545648673432879E-005
4.480000000000000E+009	-8.026333451271057E-001	-4.134718309580451E-001	-4.095462961505098E-005	-3.232678864151239E-005
4.489600000000000E+009	-8.113578557968140E-001	-3.747442084893127E-001	4.688545647730920E-005	-3.208674388588406E-005
4.499200000000000E+009	-8.346830010414124E-001	-3.458932751641070E-001	-2.630001542233559E-005	-3.756378282560036E-005
4.508800000000000E+009	-8.495732545852661E-001	-3.310317398966310E-001	6.126616081098154E-005	2.831425990734715E-005
4.518400000000000E+009	-8.466691374778748E-001	-3.056109056966562E-001	-1.111825495592792E-005	-1.353462266706629E-006
4.528000000000000E+009	-8.521084189414978E-001	-2.676385198195468E-001	5.453683268364613E-005	2.081542106679990E-006
4.537600000000000E+009	-8.735014200210571E-001	-2.384936312245450E-001	3.703093252792345E-005	2.087411667162087E-005
4.547200000000000E+009	-8.851137757301331E-001	-2.255884173988159E-001	-1.638849916646036E-004	-2.700868753890973E-005
4.556800000000000E+009	-8.769695758819580E-001	-2.002397599894630E-001	5.478051077518002E-005	-3.865134203806520E-005
4.566400000000000E+009	-8.740688562393189E-001	-1.602415537024626E-001	5.585897415716655E-006	-2.276178747706581E-005
4.576000000000000E+009	-8.910735249519348E-001	-1.262575550465847E-001	-7.416859670059925E-005	-2.857215076801367E-005
4.585600000000000E+009	-9.035267233848572E-001	-1.041258304565723E-001	2.941287350744634E-005	-7.467579621334153E-007
4.595200000000000E+009	-8.946157693862915E-001	-8.204647268802805E-002	7.270673681103417E-005	1.219566911458969E-004
4.604800000000000E+009	-8.881887197494507E-001	-4.439068560332617E-002	5.846633825869958E-005	1.956046980922110E-005
4.614400000000000E+009	-8.991147279739380E-001	-1.048054108527327E-002	-1.490432490383516E-004	1.390302495565265E-004
4.624000000000000E+009	-9.057089090347290E-001	1.104201277947633E-002	-4.009433216781021E-005	-1.109407821786590E-004
4.633600000000000E+009	-8.933130502700806E-001	3.807985644898039E-002	-7.392536239201637E-005	2.070342015940696E-004
4.643200000000000E+009	-8.845519423484802E-001	8.093390396913971E-002	-6.912987223701376E-005	-1.421305496478453E-004
4.652800000000000E+009	-8.958098888397217E-001	1.139070013220054E-001	5.437592421413425E-005	-2.114003109454643E-005
4.662400000000000E+009	-8.982359170913696E-001	1.331269195570606E-001	-4.786087707808648E-005	3.685167757794261E-005
4.672000000000000E+009	-8.794169425964356E-001	1.550630161602291E-001	4.985313709057025E-006	-9.482911264058203E-005
4.681600000000000E+009	-8.648720979690552E-001	1.953280481306824E-001	-1.854743893540274E-004	1.340921007795259E-004
4.691200000000000E+009	-8.714120984077454E-001	2.322874058017565E-001	3.118984826221421E-005	-3.496602948871441E-005
4.700800000000000E+009	-8.698893785476685E-001	2.543795369497900E-001	-5.375718448265999E-005	1.170338291558437E-004
4.710400000000000E+009	-8.510202169418335E-001	2.747915254135678E-001	-9.246364285994347E-005	3.440369982854463E-005
4.720000000000000E+009	-8.320669531822205E-001	3.096689261208846E-001	-1.320723086703284E-005	-1.401414774591103E-004
4.729600000000000E+009	-8.330268859863281E-001	3.454577788617046E-001	-2.893580706684980E-005	-1.261195284314454E-004
4.739200000000000E+009	-8.266751170158386E-001	3.642533044952556E-001	2.940638076090014E-005	-2.478695205354597E-005
4.748800000000000E+009	-8.040445446968079E-001	3.835963286972727E-001	-6.511892926096409E-005	-6.346011105051730E-006
4.758400000000000E+009	-7.872626781463623E-001	4.144658183267116E-001	-2.182828505712326E-005	4.529891521087848E-005
4.768000000000000E+009	-7.793949842453003E-001	4.505442378282318E-001	6.873711429186531E-005	1.608710772416089E-005
4.777600000000000E+009	-7.676624059677124E-001	4.721323171237088E-001	-7.040376616290696E-005	-1.763347245287150E-005
4.787200000000000E+009	-7.435502409934998E-001	4.918355174115576E-001	1.370361178101173E-005	-3.401018693693914E-005
4.796800000000000E+009	-7.234137654304504E-001	5.249558373501435E-001	-1.391150318539717E-005	2.837458850990515E-005
4.806400000000000E+009	-7.159075140953064E-001	5.555348186846073E-001	-1.338494454399429E-005	8.226966019719839E-005
4.816000000000000E+009	-7.014915943145752E-001	5.679326737123924E-001	-1.537665644915677E-005	-5.712936763302423E-005
4.825600000000000E+009	-6.706257462501526E-001	5.812161882181149E-001	5.822325778136214E-005	-3.401415233383887E-005
4.835200000000000E+009	-6.431164145469666E-001	6.130130201035203E-001	4.840578310021373E-005	2.856687615349074E-006
4.844800000000000E+009	-6.283072829246521E-001	6.457133500897493E-001	-6.238043505048833E-005	1.022478045342723E-006
4.854400000000000E+009	-6.112790107727051E-001	6.636292999899158E-001	-1.102177841183204E-005	6.334507634164766E-005
4.864000000000000E+009	-5.851805806159973E-001	6.715282089514677E-001	2.845675727207823E-005	4.254944724380039E-005
4.873600000000000E+009	-5.610986948013306E-001	6.933472202759262E-001	-6.135356207378727E-005	6.080204911995679E-005
4.883200000000000E+009	-5.413447022438049E-001	7.188545822096059E-001	-2.624160365191991E-005	8.605002949479967E-005
4.892800000000000E+009	-5.159852504730225E-001	7.271474533603842E-001	1.062792822886373E-004	2.819237852236256E-005
4.902400000000000E+009	-4.789072573184967E-001	7.421280182032249E-001	-1.612652727053507E-004	-5.226142457104288E-005
4.912000000000000E+009	-4.509737193584442E-001	7.681380679501745E-001	9.093498171354669E-005	9.734278864925727E-005
4.921600000000000E+009	-4.351661205291748E-001	7.928013248450953E-001	-3.275068385002614E-005	-4.854507278650999E-005
4.931200000000000E+009	-4.113304018974304E-001	7.906107347209934E-001	2.429348065574037E-005	-1.670782921792124E-006
4.940800000000000E+009	-3.728971183300018E-001	7.960230623000473E-001	-5.454943737081998E-005	-1.795626121747773E-005
4.950400000000000E+009	-3.341571986675263E-001	8.219608724965877E-001	1.524596432857841E-005	-1.073062048817519E-005
4.960000000000000E+009	-3.129417896270752E-001	8.454471606244842E-001	-7.020892606524161E-005	-2.124490129062906E-005
4.969600000000000E+009	-2.959901690483093E-001	8.434226876466239E-001	-9.481601104115392E-005	-9.335557842859998E-005
4.979200000000000E+009	-2.601291239261627E-001	8.392909002950016E-001	3.379516657148314E-005	-4.961345621268265E-005
4.988800000000000E+009	-2.219824343919754E-001	8.572996368950221E-001	7.926089940351373E-005	-3.433656092965975E-005
4.998400000000000E+009	-1.937374621629715E-001	8.756698308905133E-001	-3.234134185396893E-005	2.711414708755910E-005
5.008000000000000E+009	-1.656176000833511E-001	8.871898627832606E-001	2.854662293416320E-005	5.642061660182662E-005
5.017600000000000E+009	-1.401101201772690E-001	8.750834961978570E-001	-1.712083211427527E-005	1.153383254859364E-005
5.027200000000000E+009	-1.064040735363960E-001	8.845545333299871E-001	7.538511923723934E-005	4.214942237013020E-005
5.036800000000000E+009	-8.016687631607056E-002	8.948961317186561E-001	-3.557920051848066E-005	3.328302409499884E-005
5.046400000000000E+009	-6.065204367041588E-002	8.896307903416719E-001	8.652389051824893E-006	-1.447819158784114E-005
5.056000000000000E+009	-2.334672771394253E-002	8.822357806878571E-001	-1.126078826549291E-005	-2.232076258223970E-005
5.065600000000000E+009	1.665743254125118E-002	8.908689483911367E-001	-7.034761808305243E-005	-7.856581214582548E-005
5.075200000000000E+009	4.252684116363525E-002	8.949341226234043E-001	4.147947367846448E-005	-9.282057726522908E-005
5.084800000000000E+009	6.228101253509522E-002	8.820405412734956E-001	-3.301292595024714E-005	-1.022769502014853E-004
5.094400000000000E+009	9.879922121763229E-002	8.735630022727834E-001	7.818909264086340E-005	2.032176598731894E-005
5.104000000000000E+009	1.397485882043839E-001	8.787217081566999E-001	-7.744620270043277E-006	1.620108014321886E-005
5.113600000000000E+009	1.637372821569443E-001	8.799988988436688E-001	5.859030094141492E-005	-4.202859781798907E-005
5.123200000000000E+009	1.829743683338165E-001	8.655316970281177E-001	-2.929848830696507E-005	8.787515071162488E-006
5.132800000000000E+009	2.192001789808273E-001	8.525168599282312E-001	3.439448852557341E-005	3.241886588511989E-005
5.142400000000000E+009	2.621953785419464E-001	8.494664481968580E-001	1.145097883404445E-005	-4.842718772124499E-005
5.152000000000000E+009	2.836436927318573E-001	8.451032558216398E-001	-3.170308394319979E-005	2.224661784566706E-006
5.161600000000000E+009	3.000350296497345E-001	8.278441831535728E-001	-1.690233187035800E-006	-3.900655065081082E-005
5.171200000000000E+009	3.348217606544495E-001	8.120247026056060E-001	-2.967734427736426E-006	2.514841980882920E-005
5.180800000000000E+009	3.766067624092102E-001	8.045594868734972E-001	9.981381393753508E-006	2.369424328207970E-005
5.190400000000000E+009	3.943074643611908E-001	7.992543572933535E-001	-9.125050343174967E-006	4.418853495735675E-005
5.200000000000000E+009	4.058560132980347E-001	7.783117198647042E-001	-5.485346209552414E-005	3.302449476905167E-005
5.209600000000000E+009	4.424145519733429E-001	7.540184519517362E-001	-5.896246845952825E-007	-3.262019163230434E-005
5.219200000000000E+009	4.830170273780823E-001	7.415502401142928E-001	-2.241690043985850E-005	-1.394579953739594E-006
5.228800000000000E+009	5.020334124565125E-001	7.337388204110796E-001	-5.224096885372977E-005	-4.453932706383057E-005
5.238400000000000E+009	5.115621089935303E-001	7.168623757040348E-001	1.979082021369441E-006	6.171461427584291E-005
5.248000000000000E+009	5.392723083496094E-001	6.891992879739715E-001	1.517975423403551E-005	1.603123928362038E-005
5.257600000000000E+009	5.758246183395386E-001	6.698630935935486E-001	2.484813241472284E-005	-1.157841870735865E-005
5.267200000000000E+009	5.913888812065125E-001	6.573406171022974E-001	-3.802693103933220E-005	-1.412253186572343E-005
5.276800000000000E+009	6.057203412055969E-001	6.326546070460296E-001	-1.570034342646142E-006	1.133662408392411E-005
5.286400000000000E+009	6.346964836120606E-001	6.005336176414673E-001	-3.274040424683111E-005	-8.257530134869739E-005
5.296000000000000E+009	6.647732853889465E-001	5.781083184045787E-001	5.247918427607464E-005	2.274319194839336E-005
5.305600000000000E+009	6.778439283370972E-001	5.657789975875301E-001	1.342687713804329E-005	1.361355243716389E-004
5.315200000000000E+009	6.901039481163025E-001	5.395131487281427E-001	2.716601112621802E-005	5.927659003646113E-005
5.324800000000000E+009	7.124414443969727E-001	5.027931092906310E-001	-7.507259934506905E-005	6.856901745777577E-005
5.334400000000000E+009	7.412672042846680E-001	4.746431346161406E-001	1.934171810026178E-005	-5.827783752465621E-005
5.344000000000000E+009	7.495004534721375E-001	4.638083618273621E-001	3.751337099166547E-005	5.022396726417355E-005
5.353600000000000E+009	7.539358735084534E-001	4.403555842976790E-001	1.669902190720389E-005	-6.556355947395787E-005
5.363200000000000E+009	7.725795507431030E-001	4.067175190044869E-001	6.686163731223384E-005	-8.717492164578289E-006
5.372800000000000E+009	7.917914390563965E-001	3.795867666007068E-001	4.818292542457762E-005	-4.226472810842097E-006
5.382400000000000E+009	7.990549802780151E-001	3.611135578642942E-001	-4.447467894388226E-005	7.902815013949294E-006
5.392000000000000E+009	8.018898963928223E-001	3.303603901480517E-001	2.249350118056243E-005	-3.708990334416740E-005
